student_uid,student_name,college_email,college_name,current_year,current_semester,attendance_rate,avg_internal,cgpa,backlog_count,fee_status,normalized_engagement,scholarship_status,dropout_probability_percent
541258107546,Shaurya Das,shaurya.das655@djscoe.edu,SVKM'S Dwarkadas J. Sanghvi College of Engineering,4,8,68,63,6.17,0,paid,0.54,yes,42.16
854045230633,Aarti Chauhan,aarti.chauhan437@dayanandasagar.edu,Dayananda Sagar College of Engineering,3,6,79,90,8.51,0,paid,0.85,no,14.42
106939117927,Ritik Thakur,ritik.thakur349@thapar.edu,Thapar Institute of Engineering and Technology,4,7,64,84,7.75,0,paid,0.52,no,39.24
969177455628,Dev Singh,dev.singh890@thapar.edu,Thapar Institute of Engineering and Technology,3,5,62,76,8.21,1,paid,0.48,no,17.82
550043352274,Swati Rajput,swati.rajput214@kiit.ac.in,KIIT University,2,3,100,81,7.82,0,unpaid,0.62,no,34.2
792112134390,Ananya Patil,ananya.patil449@manipal.edu,Manipal Institute of Technology,3,6,55,60,6.21,2,unpaid,0.09,no,91.61
219179283180,Amit Reddy,amit.reddy847@nmamit.nitte.edu.in,NMAM Institute of Technology,4,8,35,55,5.99,1,paid,0.14,no,59.26
180266721837,Shruti Deshmukh,shruti.deshmukh179@msrit.edu,MS Ramaiah Institute of Technology,4,8,54,62,6.43,4,paid,0.29,no,77.68
503614383893,Aaryan Yadav,aaryan.yadav619@djscoe.edu,SVKM'S Dwarkadas J. Sanghvi College of Engineering,1,2,77,64,6.6,1,delayed,0.77,no,43.83
461952237859,Sai Sengupta,sai.sengupta921@bmsce.ac.in,BMS College of Engineering,2,4,88,92,8.69,0,paid,0.76,no,25.95
678599242155,Neha Nair,neha.nair415@kiit.ac.in,KIIT University,4,8,54,47,6.18,6,paid,0,no,88.86
324632956607,Shruti Kumar,shruti.kumar346@amity.edu,Amity University,1,1,80,69,7.51,2,paid,0.79,yes,12.37
261991603001,Krishna Chaudhary,krishna.chaudhary323@pes.edu,PES University,3,5,64,64,7.48,1,paid,0.67,no,45.14
473346224212,Shaurya Pandey,shaurya.pandey143@djscoe.edu,SVKM'S Dwarkadas J. Sanghvi College of Engineering,1,1,88,71,8.39,0,paid,0.38,no,35.49
849590398824,Sai Rajput,sai.rajput17@msrit.edu,MS Ramaiah Institute of Technology,4,7,41,30,5.09,5,unpaid,0,no,97.9
534733577967,Aarav Singh,aarav.singh626@kiit.ac.in,KIIT University,1,2,76,78,9.19,0,paid,0.79,yes,32.81
298404594116,Akash Sharma,akash.sharma851@pes.edu,PES University,3,6,85,70,8.45,2,paid,0.5,no,36.11
778723137922,Rohan Reddy,rohan.reddy945@kiit.ac.in,KIIT University,2,4,69,98,7.28,1,paid,0.5,no,39.71
323782698651,Khushi Sengupta,khushi.sengupta261@djscoe.edu,SVKM'S Dwarkadas J. Sanghvi College of Engineering,3,6,63,69,7.92,2,unpaid,0.47,yes,71.94
684990610402,Dhruv Mukherjee,dhruv.mukherjee853@msrit.edu,MS Ramaiah Institute of Technology,1,2,91,67,7.83,0,delayed,0.68,no,33.72
529684230630,Nidhi Gupta,nidhi.gupta158@bmsce.ac.in,BMS College of Engineering,4,8,69,78,8.16,0,unpaid,0.67,no,34.26
379481320879,Reyansh Mukherjee,reyansh.mukherjee914@hithaldia.ac.in,Haldia Institute of Technology,4,8,64,42,5.83,5,paid,0,no,66.83
101328481001,Amit Chauhan,amit.chauhan344@manipal.edu,Manipal Institute of Technology,3,6,75,69,7.83,0,paid,0.83,no,16.7
410412224050,Ananya Sharma,ananya.sharma686@bmsce.ac.in,BMS College of Engineering,4,8,51,54,5.18,1,paid,0.09,no,71.83
279403562064,Arjun Das,arjun.das136@lpu.in,Lovely Professional University,4,7,90,81,8.61,0,unpaid,0.78,no,59.66
383340791700,Shruti Verma,shruti.verma624@mitwpu.edu.in,MIT World Peace University,1,2,68,70,6.9,2,paid,0.55,yes,38.1
285048881562,Krishna Rajput,krishna.rajput664@nmamit.nitte.edu.in,NMAM Institute of Technology,1,2,40,30,4.55,4,paid,0,no,93.39
239472853584,Atharva Bose,atharva.bose787@amity.edu,Amity University,3,6,100,68,7.38,0,paid,0.93,yes,27.12
631943747982,Swati Reddy,swati.reddy581@vit.ac.in,Vellore Institute of Technology,4,8,63,63,6.82,4,paid,0.31,no,66.99
828507998066,Ayaan Chaudhary,ayaan.chaudhary236@vit.ac.in,Vellore Institute of Technology,2,3,57,47,5.2,2,delayed,0.13,no,85.7
758472751747,Rahul Iyer,rahul.iyer711@kiit.ac.in,KIIT University,2,3,81,65,6.66,0,delayed,0.41,no,66.55
542246947462,Vivek Banerjee,vivek.banerjee81@nmamit.nitte.edu.in,NMAM Institute of Technology,3,6,74,88,6.72,0,paid,0.74,no,16.07
921072871353,Amit Mishra,amit.mishra642@thapar.edu,Thapar Institute of Engineering and Technology,1,2,93,83,8.33,0,paid,0.73,no,16.12
357982607944,Sai Banerjee,sai.banerjee359@kiit.ac.in,KIIT University,2,3,71,63,5.48,1,paid,0.27,no,23.88
712621594609,Shyam Kumar,shyam.kumar36@nmamit.nitte.edu.in,NMAM Institute of Technology,4,8,53,53,6.01,2,delayed,0.26,no,56.38
869438184219,Ananya Singh,ananya.singh562@dayanandasagar.edu,Dayananda Sagar College of Engineering,4,7,75,77,7.33,1,paid,0.51,no,28.49
595953139697,Khushi Das,khushi.das651@kiit.ac.in,KIIT University,4,8,87,63,8.79,0,paid,0.46,no,13.57
504616810136,Vikas Thakur,vikas.thakur207@rvce.edu.in,RV College of Engineering,3,5,68,64,7.07,1,delayed,0.24,no,71.91
166043336877,Sneha Chatterjee,sneha.chatterjee915@bmsce.ac.in,BMS College of Engineering,2,3,57,60,8.18,0,paid,0.55,no,28.66
415757352085,Ramesh Rajput,ramesh.rajput526@rvce.edu.in,RV College of Engineering,4,8,87,80,9.31,0,paid,0.71,no,24.03
300812351495,Yash Chaudhary,yash.chaudhary871@amity.edu,Amity University,1,2,89,73,7.11,1,paid,0.58,no,19.8
485191462825,Vivek Mukherjee,vivek.mukherjee519@djscoe.edu,SVKM'S Dwarkadas J. Sanghvi College of Engineering,2,3,71,67,7.7,0,paid,1,no,23.09
437818700252,Pranav Kumar,pranav.kumar864@pes.edu,PES University,1,2,79,87,8.85,0,delayed,0.47,yes,18.14
676014556215,Rohan Shah,rohan.shah349@mitwpu.edu.in,MIT World Peace University,2,3,63,31,5.32,3,paid,0.03,no,85.49
582627561745,Anjali Kulkarni,anjali.kulkarni687@mitwpu.edu.in,MIT World Peace University,3,5,67,60,6.97,1,unpaid,0.51,no,80.84
352829830766,Sonam Deshmukh,sonam.deshmukh434@bmsce.ac.in,BMS College of Engineering,2,4,37,60,6.04,3,delayed,0.46,no,78.39
223206982609,Shyam Banerjee,shyam.banerjee341@lpu.in,Lovely Professional University,1,2,59,67,8.49,0,delayed,0.61,no,33.87
335198819508,Rohan Kumar,rohan.kumar642@manipal.edu,Manipal Institute of Technology,1,1,57,50,6.68,6,delayed,0.19,no,90.49
204549256302,Abhishek Yadav,abhishek.yadav68@rvce.edu.in,RV College of Engineering,2,3,86,87,9.62,0,paid,1,yes,16.43
377240992141,Shaurya Das,shaurya.das169@mitwpu.edu.in,MIT World Peace University,4,7,62,54,5.71,2,paid,0.52,no,67.83
615227941185,Rohan Pandey,rohan.pandey461@bmsce.ac.in,BMS College of Engineering,4,7,94,82,8.03,0,paid,0.74,no,24.21
224171683599,Anjali Banerjee,anjali.banerjee991@mitwpu.edu.in,MIT World Peace University,3,6,82,84,7.62,0,paid,0.49,no,34.1
210055332076,Khushi Joshi,khushi.joshi489@lpu.in,Lovely Professional University,3,6,67,78,7.26,1,paid,0.32,no,63.06
580957937436,Aarti Mukherjee,aarti.mukherjee175@dayanandasagar.edu,Dayananda Sagar College of Engineering,2,4,74,81,8.56,0,paid,0.6,yes,9.8
412670482868,Sumit Rajput,sumit.rajput878@bmsce.ac.in,BMS College of Engineering,1,1,49,56,6.64,0,paid,0.31,no,68.79
775684481601,Arjun Iyer,arjun.iyer970@msrit.edu,MS Ramaiah Institute of Technology,2,4,100,81,9.75,0,paid,1,no,17.03
557188474457,Raj Iyer,raj.iyer466@nmamit.nitte.edu.in,NMAM Institute of Technology,4,8,72,63,4.43,6,unpaid,0.06,no,97.39
460302573957,Aryan Sengupta,aryan.sengupta153@dayanandasagar.edu,Dayananda Sagar College of Engineering,3,6,35,50,4.52,1,delayed,0.3,no,80.95
694133502683,Vivek Deshmukh,vivek.deshmukh489@bmsce.ac.in,BMS College of Engineering,2,3,56,71,6.9,1,paid,0.43,no,48.76
774205170184,Akash Verma,akash.verma485@mitwpu.edu.in,MIT World Peace University,1,1,58,50,6.13,3,delayed,0.16,no,89.16
156025765160,Yash Pandey,yash.pandey937@djscoe.edu,SVKM'S Dwarkadas J. Sanghvi College of Engineering,2,4,71,78,7.31,2,paid,0.53,no,44.69
930573880560,Amit Yadav,amit.yadav90@vit.ac.in,Vellore Institute of Technology,2,3,80,82,6.26,2,paid,0.72,no,17.1
989270890770,Anjali Das,anjali.das284@rvce.edu.in,RV College of Engineering,4,8,35,52,5.29,4,paid,0,no,85.16
907447567748,Priya Joshi,priya.joshi206@kiit.ac.in,KIIT University,4,8,82,68,7.93,0,paid,0.39,no,46.92
664857234328,Raj Verma,raj.verma811@hithaldia.ac.in,Haldia Institute of Technology,1,2,54,52,5.63,6,paid,0.26,no,79.62
884113707146,Ishaan Mukherjee,ishaan.mukherjee217@pes.edu,PES University,4,7,71,80,7.84,1,paid,0.77,no,40.6
867721387001,Yash Shah,yash.shah270@hithaldia.ac.in,Haldia Institute of Technology,3,6,65,85,8.31,1,paid,0.88,yes,22.5
350868383095,Krishna Verma,krishna.verma485@mitwpu.edu.in,MIT World Peace University,1,1,61,56,5.9,6,paid,0.31,no,74.72
883494310955,Riya Chauhan,riya.chauhan877@dayanandasagar.edu,Dayananda Sagar College of Engineering,2,3,67,48,7.61,0,paid,0.2,no,45.85
700694258692,Shruti Desai,shruti.desai932@rvce.edu.in,RV College of Engineering,2,4,76,70,8.01,1,delayed,0.44,no,48.34
895012435176,Aaryan Kulkarni,aaryan.kulkarni311@bmsce.ac.in,BMS College of Engineering,4,7,71,80,7.5,0,paid,0.12,no,39.74
874020636800,Kabir Yadav,kabir.yadav720@rvce.edu.in,RV College of Engineering,3,5,71,65,7.47,1,paid,0.51,no,37.95
701732581087,Vivaan Thakur,vivaan.thakur418@lpu.in,Lovely Professional University,1,2,56,43,6.35,1,paid,0.26,no,62.53
733156205773,Vivek Chaudhary,vivek.chaudhary256@bmsce.ac.in,BMS College of Engineering,4,7,93,75,6.42,1,paid,0.64,no,15.33
894621191307,Karthik Sengupta,karthik.sengupta804@lpu.in,Lovely Professional University,3,5,77,81,9.12,0,paid,0.78,no,26.62
806841427361,Sumit Deshmukh,sumit.deshmukh637@vit.ac.in,Vellore Institute of Technology,4,8,86,84,8.36,0,paid,0.56,no,31.58
774768639904,Riya Patil,riya.patil624@lpu.in,Lovely Professional University,1,1,73,63,7.64,1,delayed,0.56,no,72.35
198777871096,Aryan Kulkarni,aryan.kulkarni968@hithaldia.ac.in,Haldia Institute of Technology,1,2,82,75,7.27,2,paid,0.75,no,39.22
568618865888,Suresh Menon,suresh.menon537@amity.edu,Amity University,1,2,35,49,6.46,1,paid,0.09,no,67.87
920348519486,Aarav Patil,aarav.patil40@hithaldia.ac.in,Haldia Institute of Technology,2,4,54,45,5.14,6,paid,0,no,94.22
107584577304,Yash Nair,yash.nair848@kiit.ac.in,KIIT University,1,2,85,74,7.39,0,paid,0.78,no,41.78
220488442244,Neha Desai,neha.desai333@srmist.edu.in,SRM Institute of Science and Technology,4,8,96,64,7.85,1,paid,0.62,no,25.74
479314875830,Dev Reddy,dev.reddy513@vit.ac.in,Vellore Institute of Technology,4,8,51,73,5.54,5,paid,0.43,no,79.56
467083282232,Rohan Patel,rohan.patel313@thapar.edu,Thapar Institute of Engineering and Technology,1,1,83,86,7.9,0,paid,0.67,no,36.78
640439806354,Shyam Chauhan,shyam.chauhan993@djscoe.edu,SVKM'S Dwarkadas J. Sanghvi College of Engineering,3,5,75,84,8.17,0,paid,0.69,no,11.67
168582442584,Khushi Joshi,khushi.joshi298@dayanandasagar.edu,Dayananda Sagar College of Engineering,1,1,95,70,8.11,0,unpaid,0.79,no,51.04
999466268957,Sonam Yadav,sonam.yadav795@nmamit.nitte.edu.in,NMAM Institute of Technology,4,8,76,58,6.28,0,paid,0.58,no,37.73
320698641966,Dhruv Singh,dhruv.singh392@hithaldia.ac.in,Haldia Institute of Technology,2,3,54,81,7.16,0,paid,0.64,no,31.09
402705988289,Dev Chauhan,dev.chauhan885@pes.edu,PES University,2,4,83,,8.31,2,paid,0.1,no,55.42
750641509377,Arjun Pandey,arjun.pandey732@msrit.edu,MS Ramaiah Institute of Technology,1,1,63,49,6.77,0,paid,0.67,no,56.62
674533167180,Aditya Yadav,aditya.yadav973@thapar.edu,Thapar Institute of Engineering and Technology,1,1,49,61,6.26,4,delayed,0.22,no,82.79
770617225788,Aryan Mishra,aryan.mishra839@lpu.in,Lovely Professional University,4,7,51,35,4.7,6,paid,0,no,89.78
462609839220,Sumit Rao,sumit.rao402@hithaldia.ac.in,Haldia Institute of Technology,2,4,92,70,6.62,2,delayed,0.75,no,43.98
567596669335,Aarav Rao,aarav.rao797@hithaldia.ac.in,Haldia Institute of Technology,4,7,95,86,7.46,0,paid,0.86,no,15.23
956764850837,Abhishek Desai,abhishek.desai418@bmsce.ac.in,BMS College of Engineering,2,3,66,45,6.21,2,paid,0.6,no,36.81
210264391914,Aaryan Desai,aaryan.desai932@msrit.edu,MS Ramaiah Institute of Technology,4,7,71,77,8.28,0,unpaid,0.55,no,52.22
621076470453,Ayaan Sengupta,ayaan.sengupta472@bmsce.ac.in,BMS College of Engineering,3,5,55,38,6.1,1,delayed,0.05,no,89.31
271113990473,Pranav Bose,pranav.bose651@manipal.edu,Manipal Institute of Technology,2,3,81,56,8.87,0,paid,0.52,yes,13.16
283611214435,Vivek Chaudhary,vivek.chaudhary752@amity.edu,Amity University,2,4,65,66,5.87,2,delayed,0.12,no,73.3
820234744831,Abhishek Rajput,abhishek.rajput93@msrit.edu,MS Ramaiah Institute of Technology,1,1,73,90,9.45,0,paid,0.73,no,24.31
727529339836,Neha Patil,neha.patil420@thapar.edu,Thapar Institute of Engineering and Technology,2,4,64,72,7.04,2,paid,0.6,no,39.1
957379237120,Ishaan Rao,ishaan.rao721@kiit.ac.in,KIIT University,2,3,100,72,8.75,0,paid,0.92,no,42.17
425744936220,Abhishek Verma,abhishek.verma873@lpu.in,Lovely Professional University,3,5,74,85,7.27,1,unpaid,0.55,no,49.02
583044414299,Sai Bose,sai.bose66@thapar.edu,Thapar Institute of Engineering and Technology,4,8,73,70,7.13,1,paid,0.35,no,46.02
684542662610,Manoj Pandey,manoj.pandey238@vit.ac.in,Vellore Institute of Technology,3,5,88,69,8.28,0,paid,0.7,no,9.82
449250581074,Aditya Patel,aditya.patel545@rvce.edu.in,RV College of Engineering,2,4,82,67,7.71,1,paid,0.68,no,41.89
758504656708,Priya Rajput,priya.rajput341@srmist.edu.in,SRM Institute of Science and Technology,3,5,91,89,8.13,0,paid,0.8,no,17.41
507390754696,Aditya Reddy,aditya.reddy194@vit.ac.in,Vellore Institute of Technology,2,3,66,68,7.51,0,paid,0.5,no,30.97
523998270530,Shruti Das,shruti.das365@thapar.edu,Thapar Institute of Engineering and Technology,3,6,59,60,5.78,1,paid,0.21,no,69.26
709656248250,Vihaan Kulkarni,vihaan.kulkarni366@lpu.in,Lovely Professional University,3,5,74,68,7.45,0,paid,0.39,no,42.41
301836551830,Swati Yadav,swati.yadav498@thapar.edu,Thapar Institute of Engineering and Technology,2,3,67,66,7.56,1,paid,0.61,no,40.51
700723766200,Ishaan Thakur,ishaan.thakur223@vit.ac.in,Vellore Institute of Technology,4,8,78,65,8.83,0,paid,0.83,no,13.25
788195333095,Ananya Chatterjee,ananya.chatterjee127@bmsce.ac.in,BMS College of Engineering,4,7,81,82,7.71,0,paid,0.76,no,34.77
160775562841,Aditi Chauhan,aditi.chauhan247@manipal.edu,Manipal Institute of Technology,3,5,56,72,6.65,0,paid,0.36,no,48.46
191426340046,Raj Patil,raj.patil973@srmist.edu.in,SRM Institute of Science and Technology,4,7,82,93,9.51,0,paid,0.61,no,20.31
791652812568,Vivek Reddy,vivek.reddy131@manipal.edu,Manipal Institute of Technology,3,5,80,60,7.89,0,paid,0.84,no,30.71
940200607718,Aditya Reddy,aditya.reddy327@dayanandasagar.edu,Dayananda Sagar College of Engineering,3,5,79,53,7.53,0,paid,0.48,no,48.79
192863695724,Vivek Singh,vivek.singh161@rvce.edu.in,RV College of Engineering,2,3,65,44,6.11,1,paid,0.32,no,59.85
600285350096,Khushi Gupta,khushi.gupta76@lpu.in,Lovely Professional University,3,6,73,44,8.82,2,paid,0.65,no,39.51
662255641749,Pranav Thakur,pranav.thakur702@kiit.ac.in,KIIT University,2,3,-6,34,4.67,5,paid,0.1,no,89.6
465351874463,Kavya Verma,kavya.verma130@rvce.edu.in,RV College of Engineering,1,1,40,50,6.16,3,delayed,0.39,no,89.74
331341887398,Kavya Rajput,kavya.rajput469@thapar.edu,Thapar Institute of Engineering and Technology,2,4,59,44,4.3,3,paid,0,no,91.97
283919264172,Abhinav Thakur,abhinav.thakur427@hithaldia.ac.in,Haldia Institute of Technology,1,1,65,68,6.51,2,paid,0.39,no,55.18
504125522207,Rahul Gupta,rahul.gupta631@mitwpu.edu.in,MIT World Peace University,4,8,55,32,6.4,1,paid,0.39,no,48.33
663373526191,Shyam Verma,shyam.verma582@thapar.edu,Thapar Institute of Engineering and Technology,1,1,73,97,7.79,0,paid,0.77,no,24.69
773859405727,Aditi Chatterjee,aditi.chatterjee494@lpu.in,Lovely Professional University,3,5,59,52,6.1,0,paid,0.49,no,35.93
655756600176,Sonam Sharma,sonam.sharma43@amity.edu,Amity University,1,2,60,65,8.03,1,paid,0.27,no,62.04
387410183552,Aarti Singh,aarti.singh702@dayanandasagar.edu,Dayananda Sagar College of Engineering,4,8,87,57,6.24,1,paid,0.28,no,49.96
124014915630,Priya Kumar,priya.kumar531@thapar.edu,Thapar Institute of Engineering and Technology,2,4,64,58,6.64,1,unpaid,0.43,no,77.65
892653761895,Ayaan Sengupta,ayaan.sengupta387@kiit.ac.in,KIIT University,4,8,78,89,8.52,0,paid,0.62,no,28.83
865331367636,Riya Chauhan,riya.chauhan40@kiit.ac.in,KIIT University,1,2,71,78,7.28,0,paid,0.15,no,63.14
948075304633,Sonam Thakur,sonam.thakur281@vit.ac.in,Vellore Institute of Technology,1,1,64,96,8.84,0,paid,0.61,no,20.21
960180831555,Sai Desai,sai.desai74@manipal.edu,Manipal Institute of Technology,3,6,35,31,4.63,2,paid,0,no,84.21
713365985929,Rohan Singh,rohan.singh286@lpu.in,Lovely Professional University,3,6,56,54,5.22,5,paid,0.22,no,83.66
911613567227,Kavya Nair,kavya.nair820@srmist.edu.in,SRM Institute of Science and Technology,4,8,67,52,6.74,0,paid,0.33,no,43.92
404260761624,Mukesh Shah,mukesh.shah273@manipal.edu,Manipal Institute of Technology,2,4,86,53,7.59,2,delayed,0.64,no,67.71
721273625589,Shruti Deshmukh,shruti.deshmukh265@pes.edu,PES University,2,3,54,64,6.4,2,paid,0.35,no,58.46
972420174225,Krishna Chatterjee,krishna.chatterjee825@srmist.edu.in,SRM Institute of Science and Technology,2,4,77,75,7.64,0,paid,0.61,no,50.99
160943512239,Vivek Mishra,vivek.mishra168@bmsce.ac.in,BMS College of Engineering,4,8,52,38,5.7,4,paid,0.31,no,76.76
138810226960,Abhishek Iyer,abhishek.iyer38@bmsce.ac.in,BMS College of Engineering,3,5,62,33,4.49,4,delayed,0.27,no,80.07
178819951199,Priya Chaudhary,priya.chaudhary807@amity.edu,Amity University,1,1,84,100,7.96,1,delayed,0.48,no,43.62
864074221960,Aarav Mishra,aarav.mishra293@kiit.ac.in,KIIT University,4,8,35,46,4.72,1,paid,0.09,no,63.36
796007269427,Shyam Shah,shyam.shah282@kiit.ac.in,KIIT University,3,5,71,73,7.41,0,unpaid,0.28,no,93.56
772820446015,Pooja Das,pooja.das696@pes.edu,PES University,2,3,86,75,8.12,0,paid,0.7,no,20.17
821783458730,Shaurya Chauhan,shaurya.chauhan592@manipal.edu,Manipal Institute of Technology,2,3,50,54,6.53,0,paid,0.31,no,65.05
427439122041,Rahul Mukherjee,rahul.mukherjee498@nmamit.nitte.edu.in,NMAM Institute of Technology,1,2,70,93,9.8,0,paid,0.8,no,32.29
161892267861,Vivek Yadav,vivek.yadav599@djscoe.edu,SVKM'S Dwarkadas J. Sanghvi College of Engineering,4,8,57,50,6.32,4,paid,0.51,no,60.54
506801132878,Neha Tiwari,neha.tiwari577@kiit.ac.in,KIIT University,1,2,100,93,9.65,0,paid,0.91,no,9.98
932635513702,Akash Thakur,akash.thakur785@rvce.edu.in,RV College of Engineering,1,1,56,75,6.72,1,paid,0.36,no,35.23
336306582098,Swati Patil,swati.patil424@amity.edu,Amity University,3,6,80,60,7.17,2,paid,0.45,no,40.26
122434509394,Swati Chatterjee,swati.chatterjee185@djscoe.edu,SVKM'S Dwarkadas J. Sanghvi College of Engineering,4,7,48,61,5.62,4,paid,0.35,no,81.19
943982334126,Abhinav Gupta,abhinav.gupta86@srmist.edu.in,SRM Institute of Science and Technology,4,7,43,51,6.34,3,delayed,0,no,93
154036968028,Vikas Chauhan,vikas.chauhan424@amity.edu,Amity University,3,6,77,90,8.64,0,paid,0.47,no,12.3
755604301407,Aaryan Gupta,aaryan.gupta502@mitwpu.edu.in,MIT World Peace University,3,6,54,53,4.97,3,paid,0.36,,80.41
425127209233,Ishaan Mishra,ishaan.mishra52@bmsce.ac.in,BMS College of Engineering,1,2,88,75,6.56,0,paid,0.61,no,26.01
266271645386,Ayaan Nair,ayaan.nair36@rvce.edu.in,RV College of Engineering,4,8,40,41,5.04,5,paid,0.02,no,95.66
390823484948,Sumit Das,sumit.das923@hithaldia.ac.in,Haldia Institute of Technology,4,7,87,100,8.54,0,paid,1,yes,11.05
567049237158,Nidhi Mishra,nidhi.mishra327@lpu.in,Lovely Professional University,1,1,100,79,8.69,0,paid,0.74,no,26.73
653374284649,Suresh Chatterjee,suresh.chatterjee350@thapar.edu,Thapar Institute of Engineering and Technology,3,5,63,72,4.9,4,unpaid,0.15,no,86.36
303946638240,Dev Iyer,dev.iyer490@hithaldia.ac.in,Haldia Institute of Technology,3,6,66,48,6.21,1,delayed,0.3,no,63.47
481517544791,Suresh Banerjee,suresh.banerjee504@kiit.ac.in,KIIT University,1,2,46,51,5.41,5,delayed,0.08,no,97.53
242307447953,Mukesh Patil,mukesh.patil829@srmist.edu.in,SRM Institute of Science and Technology,3,6,62,74,8.01,0,paid,0.39,no,42.94
269797680603,Aarti Tiwari,aarti.tiwari341@hithaldia.ac.in,Haldia Institute of Technology,3,6,69,72,8.64,2,paid,0.5,no,55.04
636813381803,Sanjay Chaudhary,sanjay.chaudhary783@pes.edu,PES University,3,5,100,90,9.44,0,paid,0.83,yes,7.17
716617469669,Aditi Desai,aditi.desai570@djscoe.edu,SVKM'S Dwarkadas J. Sanghvi College of Engineering,1,2,97,83,7.81,0,paid,0.63,no,14.01
970994558997,Swati Bose,swati.bose717@msrit.edu,MS Ramaiah Institute of Technology,4,8,85,65,9.8,0,paid,0.98,yes,15.93
678860224414,Aryan Thakur,aryan.thakur890@rvce.edu.in,RV College of Engineering,3,5,63,41,5.67,2,paid,0.28,no,56.44
124474295422,Neha Verma,neha.verma821@djscoe.edu,SVKM'S Dwarkadas J. Sanghvi College of Engineering,1,2,60,75,7.78,2,delayed,0.67,no,44.65
310889394987,Reyansh Menon,reyansh.menon487@msrit.edu,MS Ramaiah Institute of Technology,3,6,51,57,5.9,4,unpaid,0,no,93.76
824292924557,Ayaan Mishra,ayaan.mishra49@hithaldia.ac.in,Haldia Institute of Technology,3,5,69,66,5.56,2,paid,0.49,no,60.09
585985794265,Sanjay Yadav,sanjay.yadav884@srmist.edu.in,SRM Institute of Science and Technology,1,2,88,82,7.52,0,paid,0.52,no,11.24
330794619203,Vivek Kulkarni,vivek.kulkarni581@msrit.edu,MS Ramaiah Institute of Technology,2,3,55,46,6.05,5,paid,0,no,86.58
192282220886,Ananya Patil,ananya.patil190@kiit.ac.in,KIIT University,1,1,75,63,8.7,1,paid,0.75,yes,27.14
646723143697,Suresh Pandey,suresh.pandey192@mitwpu.edu.in,MIT World Peace University,2,3,63,54,7.52,1,delayed,0.65,no,54.22
705159638173,Nidhi Chauhan,nidhi.chauhan464@bmsce.ac.in,BMS College of Engineering,2,3,100,92,8.84,0,paid,0.82,yes,18.2
320753356248,Raj Verma,raj.verma717@hithaldia.ac.in,Haldia Institute of Technology,1,1,100,61,6.7,0,paid,0.57,no,35.54
